,-1,1,neg_over_pos,pos_over_neg
abundant,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abundantly,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abus,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abuse,0.00681818181818,0.00904977375566,0.753409090909,1.32730015083
abused,0.0136363636364,0.0158371040724,0.861038961039,1.16138763198
abusees,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abusers,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abusing,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
abusive,0.0340909090909,0.00452488687783,7.53409090909,0.132730015083
abut,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
abysmal,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
ac,0.0181818181818,0.0203619909502,0.892929292929,1.11990950226
aca,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
academic,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
academics,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
academy,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
acc,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accent,0.0454545454545,0.0452488687783,1.00454545455,0.995475113122
accents,0.0113636363636,0.00678733031674,1.67424242424,0.597285067873
accept,0.102272727273,0.0429864253394,2.37918660287,0.420311714429
acceptability,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acceptable,0.0204545454545,0.027149321267,0.753409090909,1.32730015083
acceptance,0.0181818181818,0.00452488687783,4.01818181818,0.248868778281
accepted,0.0340909090909,0.0113122171946,3.01363636364,0.331825037707
accepting,0.0295454545455,0.0135746606335,2.17651515152,0.45945005221
accepts,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
access,0.0181818181818,0.0226244343891,0.803636363636,1.2443438914
accessibility,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accessible,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
accessories,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accessory,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accident,0.0113636363636,0.0203619909502,0.558080808081,1.79185520362
accidental,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accidentally,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
accidents,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accommodate,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
accommodating,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
accommodation,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accommodations,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
accomplish,0.0136363636364,0.0158371040724,0.861038961039,1.16138763198
accomplished,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
accomplishment,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
accordance,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
according,0.0181818181818,0.0610859728507,0.297643097643,3.35972850679
accordingly,0.00454545454545,0.0180995475113,0.251136363636,3.98190045249
account,0.025,0.0565610859729,0.442,2.26244343891
accountable,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accountant,0.00454545454545,0.0113122171946,0.401818181818,2.48868778281
accountants,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accounted,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
accounting,0.00454545454545,0.0226244343891,0.200909090909,4.97737556561
accounts,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
accredited,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accu,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acculturated,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accumulate,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accumulated,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accumulates,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accumulating,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accuracy,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accurate,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
accus,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accusations,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accusatory,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accuse,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
accused,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
accuses,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
accusing,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
accustom,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
accustomed,0.0113636363636,0.00678733031674,1.67424242424,0.597285067873
acdem,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ach,0.0136363636364,0.00904977375566,1.50681818182,0.663650075415
achieve,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
achiever,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
achievers,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acidity,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acidosis,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acknowledge,0.00681818181818,0.00678733031674,1.00454545455,0.995475113122
acknowledged,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
acknowledging,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aclu,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acquaintances,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
acquiesced,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acquire,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acquired,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
acreage,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acres,0.00909090909091,0.0113122171946,0.803636363636,1.2443438914
acro,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acrobat,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acsh,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
act,0.0977272727273,0.0656108597285,1.4894984326,0.671366936757
acted,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
acting,0.0227272727273,0.0226244343891,1.00454545455,0.995475113122
action,0.0227272727273,0.0248868778281,0.913223140496,1.09502262443
actions,0.0136363636364,0.00678733031674,2.00909090909,0.497737556561
activated,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
active,0.0522727272727,0.0135746606335,3.85075757576,0.259689159945
actively,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
activism,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
activist,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
activists,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
activities,0.0545454545455,0.0135746606335,4.01818181818,0.248868778281
activity,0.0159090909091,0.0113122171946,1.40636363636,0.71105365223
actor,0.0181818181818,0.0203619909502,0.892929292929,1.11990950226
actors,0.00454545454545,0.0113122171946,0.401818181818,2.48868778281
actress,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
actresses,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acts,0.00909090909091,0.0226244343891,0.401818181818,2.48868778281
actu,0.00681818181818,0.00678733031674,1.00454545455,0.995475113122
actual,0.0295454545455,0.0701357466063,0.421260997067,2.37382526975
actually,0.740909090909,0.816742081448,0.907151850919,1.10235127557
acuff,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acute,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
acutely,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ad,0.0295454545455,0.0135746606335,2.17651515152,0.45945005221
ada,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adage,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adam,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adamant,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adams,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adapt,0.0136363636364,0.00452488687783,3.01363636364,0.331825037707
adaptability,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adaptable,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adapted,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adapting,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adaptive,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adc,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
add,0.0340909090909,0.0656108597285,0.519592476489,1.9245852187
added,0.00909090909091,0.0180995475113,0.502272727273,1.99095022624
addendum,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
addict,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
addicted,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
addiction,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
addictive,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
addicts,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adding,0.00681818181818,0.00678733031674,1.00454545455,0.995475113122
addition,0.0113636363636,0.027149321267,0.418560606061,2.38914027149
additional,0.00454545454545,0.0226244343891,0.200909090909,4.97737556561
additionally,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
additives,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
addity,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
address,0.0340909090909,0.027149321267,1.25568181818,0.796380090498
addressed,0.00909090909091,0.0113122171946,0.803636363636,1.2443438914
addressing,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adds,0.025,0.0226244343891,1.105,0.904977375566
adequate,0.00454545454545,0.0339366515837,0.133939393939,7.46606334842
adequately,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
adhere,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adidas,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adios,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adirondacks,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adjust,0.0204545454545,0.0316742081448,0.645779220779,1.54851684263
adjustable,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adjusted,0.00909090909091,0.0316742081448,0.287012987013,3.48416289593
adjusting,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adjustment,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
adjustments,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
admin,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
administration,0.00681818181818,0.0180995475113,0.376704545455,2.65460030166
administrative,0.00454545454545,0.0180995475113,0.251136363636,3.98190045249
administrator,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
administrators,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admins,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admirable,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
admire,0.0204545454545,0.00678733031674,3.01363636364,0.331825037707
admired,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admission,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
admissions,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admit,0.0431818181818,0.027149321267,1.59053030303,0.628721124077
admits,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admitted,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
admittedly,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
admitting,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adolescents,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adopt,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
adopted,0.0136363636364,0.00452488687783,3.01363636364,0.331825037707
adoption,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adore,0.0136363636364,0.00452488687783,3.01363636364,0.331825037707
adores,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adrenalin,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
adrenaline,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adrian,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adriana,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adrianna,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adrienne,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ads,0.0136363636364,0.027149321267,0.502272727273,1.99095022624
adul,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adult,0.025,0.0995475113122,0.251136363636,3.98190045249
adultery,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adultish,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adults,0.0181818181818,0.0927601809955,0.19600886918,5.10180995475
advance,0.0136363636364,0.0135746606335,1.00454545455,0.995475113122
advanced,0.0113636363636,0.0135746606335,0.837121212121,1.19457013575
advancement,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
advancements,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advances,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advancing,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advantage,0.0318181818182,0.0859728506787,0.37009569378,2.70200387847
advantaged,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advantageous,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advantages,0.00681818181818,0.00678733031674,1.00454545455,0.995475113122
adventist,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adventists,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adventure,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
adventures,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adventuresome,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adventurous,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
adversarial,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adverse,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
adversities,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adversity,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advertise,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
advertised,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
advertisement,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
advertisements,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advertising,0.00454545454545,0.0203619909502,0.223232323232,4.47963800905
advice,0.0363636363636,0.00904977375566,4.01818181818,0.248868778281
advise,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
adviser,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advising,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advisors,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advocate,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
advocates,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aeroplane,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aerosmith,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aerospace,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
aesthetic,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
af,0.0136363636364,0.0158371040724,0.861038961039,1.16138763198
afdc,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aff,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
affair,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
affairs,0.00454545454545,0.0158371040724,0.287012987013,3.48416289593
affec,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affect,0.0272727272727,0.0927601809955,0.294013303769,3.4012066365
affected,0.0136363636364,0.0565610859729,0.241090909091,4.14781297134
affecting,0.00909090909091,0.0203619909502,0.446464646465,2.23981900452
affection,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
affectionate,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
affectionately,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affects,0.025,0.0701357466063,0.356451612903,2.80542986425
affiliate,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affiliated,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affirmative,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affluent,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
affluential,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afford,0.0295454545455,0.427601809955,0.0690957190957,14.4726766446
affordable,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
afforded,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
affords,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afghan,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afghanistan,0.00909090909091,0.0180995475113,0.502272727273,1.99095022624
aflac,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afloat,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
afr,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afraid,0.0795454545455,0.0746606334842,1.06542699725,0.938590820944
africa,0.0113636363636,0.00904977375566,1.25568181818,0.796380090498
african,0.0159090909091,0.00678733031674,2.34393939394,0.426632191338
aftermath,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
afternoon,0.0295454545455,0.0316742081448,0.932792207792,1.07205012182
afternoons,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
afterschool,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
afterward,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ag,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
age,0.343181818182,0.226244343891,1.51686363636,0.659255041803
aged,0.00454545454545,0.0113122171946,0.401818181818,2.48868778281
agencies,0.00681818181818,0.0226244343891,0.301363636364,3.31825037707
agency,0.00909090909091,0.027149321267,0.334848484848,2.98642533937
agenda,0.0136363636364,0.00904977375566,1.50681818182,0.663650075415
agent,0.0181818181818,0.0113122171946,1.60727272727,0.622171945701
agents,0.0136363636364,0.00452488687783,3.01363636364,0.331825037707
agers,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ages,0.0181818181818,0.027149321267,0.669696969697,1.49321266968
aggravate,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
aggravated,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
aggravating,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aggravation,0.00909090909091,0.00678733031674,1.33939393939,0.746606334842
aggressive,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
aging,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
agitated,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
agnostic,0.0113636363636,0.00452488687783,2.51136363636,0.398190045249
ago,0.370454545455,0.490950226244,0.754566401341,1.3252644144
agonizing,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
agr,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
agree,0.484090909091,0.457013574661,1.05924842484,0.944065600238
agreeance,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
agreed,0.0363636363636,0.0135746606335,2.67878787879,0.373303167421
agreeing,0.0181818181818,0.00678733031674,2.67878787879,0.373303167421
agreement,0.0363636363636,0.0203619909502,1.78585858586,0.559954751131
agreements,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
agrees,0.0136363636364,0.00904977375566,1.50681818182,0.663650075415
agricultural,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
agriculture,0.00454545454545,0.0135746606335,0.334848484848,2.98642533937
ah,0.431818181818,0.515837104072,0.837121212121,1.19457013575
aha,0.0159090909091,0.00904977375566,1.75795454545,0.568842921784
ahah,0.0159090909091,0.0180995475113,0.878977272727,1.13768584357
ahead,0.197727272727,0.156108597285,1.26660079051,0.78951474489
ahem,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ahuh,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ai,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
aid,0.0113636363636,0.0633484162896,0.179383116883,5.57466063348
aide,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
aides,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aids,0.00909090909091,0.00904977375566,1.00454545455,0.995475113122
aim,0.0113636363636,0.0113122171946,1.00454545455,0.995475113122
aiming,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
ain,0.0636363636364,0.0701357466063,0.907331378299,1.10213316096
aint,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
air,0.0931818181818,0.0972850678733,0.957822410148,1.04403487474
airborne,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
airc,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aircraft,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
aired,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
airfare,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
airforce,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
airhead,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
airline,0.00681818181818,0.0180995475113,0.376704545455,2.65460030166
airlines,0.00909090909091,0.0180995475113,0.502272727273,1.99095022624
airplane,0.0136363636364,0.0248868778281,0.547933884298,1.82503770739
airplanes,0.0159090909091,0.00904977375566,1.75795454545,0.568842921784
airport,0.0227272727273,0.0542986425339,0.418560606061,2.38914027149
airports,0.0136363636364,0.0113122171946,1.20545454545,0.829562594268
airs,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
airtight,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
airtime,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
airways,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
aisle,0.0159090909091,0.00452488687783,3.51590909091,0.284421460892
aisles,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
akiki,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
akin,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
akron,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
al,0.0704545454545,0.0542986425339,1.29753787879,0.770690410159
ala,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alabama,0.0204545454545,0.0294117647059,0.695454545455,1.43790849673
alameda,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alamo,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alamos,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alan,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alanna,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alarm,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alarming,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alas,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alaska,0.00454545454545,0.0203619909502,0.223232323232,4.47963800905
albany,0.00909090909091,0.00678733031674,1.33939393939,0.746606334842
albert,0.00454545454545,0.0113122171946,0.401818181818,2.48868778281
alberta,0.00454545454545,0.00678733031674,0.669696969697,1.49321266968
albertson,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
album,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
albuquerque,0.00681818181818,0.00904977375566,0.753409090909,1.32730015083
alc,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alcoho,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alcohol,0.0227272727273,0.00678733031674,3.34848484848,0.298642533937
alcoholic,0.025,0.00452488687783,5.525,0.180995475113
alcoholics,0.00681818181818,0.00452488687783,1.50681818182,0.663650075415
ale,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alert,0.0204545454545,0.027149321267,0.753409090909,1.32730015083
alertness,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alerts,0.00454545454545,0.0113122171946,0.401818181818,2.48868778281
alex,0.00681818181818,0.00904977375566,0.753409090909,1.32730015083
alexandra,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alexis,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alfred,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alice,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alicia,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alien,0.00909090909091,0.00452488687783,2.00909090909,0.497737556561
aliens,0.00454545454545,0.0180995475113,0.251136363636,3.98190045249
alike,0.0363636363636,0.00452488687783,8.03636363636,0.12443438914
alimony,0.00454545454545,0.00452488687783,1.00454545455,0.995475113122
alison,0.00454545454545,0.00904977375566,0.502272727273,1.99095022624
