,-1,1,neg_over_pos,pos_over_neg
absence,9.20527769254e-06,5.7877739064e-06,1.59046946916,0.628745172032
absenteeism,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
abso,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
absol,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
absolu,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
absolute,2.45474071801e-05,4.05144173448e-05,0.605893131109,1.65045607658
absolutely,0.000635164160786,0.000599034599312,1.06031297944,0.943117758048
absorb,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
absorbed,6.13685179503e-06,1.15755478128e-05,0.530156489721,1.8862355161
absorbing,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
abstract,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
absurd,6.13685179503e-06,4.3408304298e-05,0.141375063926,7.07338318536
abundance,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
abundant,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
abundantly,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
abus,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
abuse,2.14789812826e-05,1.15755478128e-05,1.85554771402,0.53892443317
abused,2.76158330776e-05,2.60449825788e-05,1.06031297944,0.943117758048
abusees,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
abusers,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
abusing,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
abusive,6.13685179503e-05,2.8938869532e-06,21.2062595888,0.0471558879024
abut,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
abysmal,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
ac,2.45474071801e-05,2.60449825788e-05,0.94250042617,1.0610074778
aca,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
academic,1.84105553851e-05,5.7877739064e-06,3.18093893832,0.314372586016
academics,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
academy,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
acc,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accent,7.67106474379e-05,8.10288346896e-05,0.946708017359,1.05629188901
accents,1.53421294876e-05,8.6816608596e-06,1.76718829907,0.565870654829
accept,0.000193310831543,7.52410607832e-05,2.56921991172,0.389223201734
acceptability,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acceptable,3.06842589751e-05,4.05144173448e-05,0.757366413887,1.32036486127
acceptance,3.37526848727e-05,2.8938869532e-06,11.6634427739,0.0857379780044
accepted,5.52316661553e-05,1.73633217192e-05,3.18093893832,0.314372586016
accepting,3.98895366677e-05,1.73633217192e-05,2.29734478879,0.435285119099
accepts,2.45474071801e-05,2.8938869532e-06,8.48250383553,0.117889719756
access,2.45474071801e-05,3.18327564852e-05,0.771136712321,1.29678691732
accessibility,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
accessible,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
accessories,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
accessory,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accident,1.84105553851e-05,3.47266434384e-05,0.530156489721,1.8862355161
accidental,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
accidentally,9.20527769254e-06,5.7877739064e-06,1.59046946916,0.628745172032
accidents,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
accommodate,1.53421294876e-05,1.15755478128e-05,1.3253912243,0.754494206438
accommodating,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
accommodation,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
accommodations,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
accomplish,2.14789812826e-05,2.31510956256e-05,0.927773857011,1.07784886634
accomplished,6.13685179503e-06,1.4469434766e-05,0.424125191777,2.35779439512
accomplishment,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
accordance,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
according,3.37526848727e-05,9.83921564088e-05,0.343042434525,2.91509125215
accordingly,3.06842589751e-06,3.18327564852e-05,0.0963920890401,10.3742953385
account,3.68211107702e-05,8.97104955492e-05,0.410443733977,2.43638754162
accountable,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accountant,6.13685179503e-06,1.4469434766e-05,0.424125191777,2.35779439512
accountants,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
accounted,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
accounting,9.20527769254e-06,4.3408304298e-05,0.212062595888,4.71558879024
accounts,1.22737035901e-05,1.15755478128e-05,1.06031297944,0.943117758048
accredited,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accu,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acculturated,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accumulate,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accumulated,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
accumulates,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accumulating,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accuracy,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accurate,1.84105553851e-05,1.15755478128e-05,1.59046946916,0.628745172032
accus,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
accusations,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accusatory,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accuse,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
accused,9.20527769254e-06,5.7877739064e-06,1.59046946916,0.628745172032
accuses,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
accusing,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
accustom,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
accustomed,1.53421294876e-05,1.15755478128e-05,1.3253912243,0.754494206438
acdem,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
ach,1.84105553851e-05,1.15755478128e-05,1.59046946916,0.628745172032
achieve,1.22737035901e-05,1.15755478128e-05,1.06031297944,0.943117758048
achiever,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
achievers,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acidity,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acidosis,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acknowledge,1.53421294876e-05,8.6816608596e-06,1.76718829907,0.565870654829
acknowledged,1.84105553851e-05,2.8938869532e-06,6.36187787665,0.157186293008
acknowledging,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
aclu,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acquaintances,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
acquiesced,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acquire,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acquired,9.20527769254e-06,5.7877739064e-06,1.59046946916,0.628745172032
acreage,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acres,1.22737035901e-05,1.4469434766e-05,0.848250383553,1.17889719756
acro,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acrobat,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acsh,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
act,0.000147284443081,0.000112861591175,1.30500059008,0.766283178414
acted,2.45474071801e-05,5.7877739064e-06,4.24125191777,0.235779439512
acting,3.06842589751e-05,4.05144173448e-05,0.757366413887,1.32036486127
action,3.37526848727e-05,3.47266434384e-05,0.971953564488,1.02885573605
actions,1.84105553851e-05,1.4469434766e-05,1.27237557533,0.78593146504
activated,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
active,8.89843510279e-05,2.02572086724e-05,4.39272520054,0.227649114012
actively,1.22737035901e-05,1.73633217192e-05,0.706875319628,1.41467663707
activism,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
activist,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
activists,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
activities,9.5121202823e-05,2.31510956256e-05,4.10871279534,0.243385227883
activity,2.14789812826e-05,1.4469434766e-05,1.48443817122,0.673655541463
actor,3.37526848727e-05,3.47266434384e-05,0.971953564488,1.02885573605
actors,6.13685179503e-06,2.02572086724e-05,0.302946565555,3.30091215317
actress,6.13685179503e-06,1.15755478128e-05,0.530156489721,1.8862355161
actresses,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acts,1.22737035901e-05,2.8938869532e-05,0.424125191777,2.35779439512
actu,9.20527769254e-06,8.6816608596e-06,1.06031297944,0.943117758048
actual,4.29579625652e-05,0.000101286043362,0.424125191777,2.35779439512
actually,0.00318502608162,0.00366944865666,0.867984915347,1.15209375453
acuff,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
acute,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
acutely,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
ad,4.29579625652e-05,1.73633217192e-05,2.4740636187,0.404193324878
ada,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adage,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adam,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adamant,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adams,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adapt,3.06842589751e-05,8.6816608596e-06,3.53437659814,0.282935327414
adaptability,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adaptable,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adapted,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
adapting,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
adaptive,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adc,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
add,4.60263884627e-05,9.54982694556e-05,0.481960445201,2.07485906771
added,1.53421294876e-05,2.60449825788e-05,0.589062766356,1.69761196449
addendum,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
addict,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
addicted,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
addiction,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
addictive,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
addicts,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
adding,9.20527769254e-06,8.6816608596e-06,1.06031297944,0.943117758048
addition,1.53421294876e-05,3.76205303916e-05,0.407812684401,2.45210617092
additional,1.22737035901e-05,3.18327564852e-05,0.385568356161,2.59357383463
additionally,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
additives,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
addity,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
address,5.83000920528e-05,3.76205303916e-05,1.54968820072,0.645291097612
addressed,1.53421294876e-05,1.4469434766e-05,1.06031297944,0.943117758048
addressing,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adds,3.37526848727e-05,2.8938869532e-05,1.16634427739,0.857379780044
adequate,3.06842589751e-06,5.49838521108e-05,0.0558059462864,17.9192374029
adequately,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
adhere,9.20527769254e-06,8.6816608596e-06,1.06031297944,0.943117758048
adidas,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adios,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adirondacks,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adjust,3.06842589751e-05,4.63021912512e-05,0.662695612151,1.50898841288
adjustable,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adjusted,1.22737035901e-05,4.3408304298e-05,0.282750127851,3.53669159268
adjusting,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adjustment,1.22737035901e-05,1.73633217192e-05,0.706875319628,1.41467663707
adjustments,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
admin,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
administration,9.20527769254e-06,2.60449825788e-05,0.353437659814,2.82935327414
administrative,6.13685179503e-06,2.31510956256e-05,0.26507824486,3.77247103219
administrator,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
administrators,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
admins,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
admirable,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
admire,3.37526848727e-05,1.4469434766e-05,2.33268855477,0.428689890022
admired,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
admission,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
admissions,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
admit,7.36422215403e-05,3.76205303916e-05,1.95750088512,0.510855452276
admits,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
admitted,1.53421294876e-05,5.7877739064e-06,2.6507824486,0.377247103219
admittedly,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
admitting,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adolescents,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
adopt,1.84105553851e-05,2.8938869532e-06,6.36187787665,0.157186293008
adopted,3.06842589751e-05,5.7877739064e-06,5.30156489721,0.18862355161
adoption,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adore,2.45474071801e-05,2.8938869532e-06,8.48250383553,0.117889719756
adores,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adrenalin,3.06842589751e-06,1.4469434766e-05,0.212062595888,4.71558879024
adrenaline,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adrian,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adriana,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adrianna,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adrienne,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
ads,2.76158330776e-05,3.76205303916e-05,0.734062831921,1.36228120607
adul,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adult,4.29579625652e-05,0.000167845443286,0.255937615727,3.90720214048
adultery,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adultish,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
adults,3.06842589751e-05,0.000150482121566,0.2039063422,4.90421234185
advance,2.14789812826e-05,1.73633217192e-05,1.23703180935,0.808386649755
advanced,1.53421294876e-05,1.73633217192e-05,0.883594149535,1.13174130966
advancement,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
advancements,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advances,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advancing,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advantage,4.60263884627e-05,0.000141800460707,0.324585605951,3.08085134296
advantaged,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advantageous,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advantages,9.20527769254e-06,8.6816608596e-06,1.06031297944,0.943117758048
adventist,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adventists,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adventure,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adventures,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adventuresome,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
adventurous,2.45474071801e-05,2.8938869532e-06,8.48250383553,0.117889719756
adversarial,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
adverse,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adversities,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
adversity,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advertise,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
advertised,6.13685179503e-06,1.15755478128e-05,0.530156489721,1.8862355161
advertisement,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
advertisements,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
advertising,3.06842589751e-06,3.18327564852e-05,0.0963920890401,10.3742953385
advice,5.83000920528e-05,1.15755478128e-05,5.03648665235,0.198551106957
advise,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
adviser,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
advising,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
advisors,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
advocate,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
advocates,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
aeroplane,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
aerosmith,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
aerospace,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
aesthetic,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
af,2.45474071801e-05,2.02572086724e-05,1.21178626222,0.825228038292
afdc,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
aff,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
affair,2.14789812826e-05,2.02572086724e-05,1.06031297944,0.943117758048
affairs,6.13685179503e-06,2.02572086724e-05,0.302946565555,3.30091215317
affec,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
affect,3.98895366677e-05,0.000159163782426,0.250619431504,3.99011359174
affected,1.84105553851e-05,9.83921564088e-05,0.187114055196,5.34433396227
affecting,1.53421294876e-05,2.60449825788e-05,0.589062766356,1.69761196449
affection,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
affectionate,2.45474071801e-05,2.8938869532e-06,8.48250383553,0.117889719756
affectionately,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
affects,3.98895366677e-05,9.54982694556e-05,0.417699052507,2.39406815504
affiliate,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
affiliated,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
affirmative,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
affluent,3.06842589751e-06,1.4469434766e-05,0.212062595888,4.71558879024
affluential,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
afford,5.83000920528e-05,0.00109967704222,0.0530156489721,18.862355161
affordable,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
afforded,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
affords,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
afghan,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
afghanistan,1.53421294876e-05,3.18327564852e-05,0.481960445201,2.07485906771
aflac,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
afloat,3.06842589751e-06,1.15755478128e-05,0.26507824486,3.77247103219
afr,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
afraid,0.000187173979748,0.000167845443286,1.11515675424,0.896734917488
africa,2.76158330776e-05,2.60449825788e-05,1.06031297944,0.943117758048
african,2.14789812826e-05,8.6816608596e-06,2.4740636187,0.404193324878
aftermath,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
afternoon,4.29579625652e-05,4.91960782044e-05,0.873198924246,1.14521442049
afternoons,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
afterschool,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
afterward,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
ag,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
age,0.000874501380792,0.000448552477746,1.94960773639,0.512923692973
aged,6.13685179503e-06,1.4469434766e-05,0.424125191777,2.35779439512
agencies,1.84105553851e-05,3.76205303916e-05,0.489375221281,2.0434218091
agency,1.22737035901e-05,6.36655129704e-05,0.19278417808,5.18714766926
agenda,1.84105553851e-05,1.15755478128e-05,1.59046946916,0.628745172032
agent,2.45474071801e-05,1.4469434766e-05,1.69650076711,0.58944859878
agents,2.45474071801e-05,2.8938869532e-06,8.48250383553,0.117889719756
agers,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
ages,2.45474071801e-05,3.47266434384e-05,0.706875319628,1.41467663707
aggravate,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
aggravated,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
aggravating,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
aggravation,1.22737035901e-05,8.6816608596e-06,1.41375063926,0.707338318536
aggressive,1.53421294876e-05,5.7877739064e-06,2.6507824486,0.377247103219
aging,2.45474071801e-05,5.7877739064e-06,4.24125191777,0.235779439512
agitated,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
agnostic,1.53421294876e-05,2.8938869532e-06,5.30156489721,0.18862355161
ago,0.000773243326174,0.00110257092917,0.701309372229,1.42590422943
agonizing,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
agr,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
agree,0.00141454433875,0.00118359976386,1.19512049761,0.836735711587
agreeance,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
agreed,4.90948143602e-05,1.73633217192e-05,2.82750127851,0.353669159268
agreeing,3.06842589751e-05,8.6816608596e-06,3.53437659814,0.282935327414
agreement,5.83000920528e-05,2.8938869532e-05,2.01459466094,0.496377767394
agreements,6.13685179503e-06,8.6816608596e-06,0.706875319628,1.41467663707
agrees,1.84105553851e-05,1.4469434766e-05,1.27237557533,0.78593146504
agricultural,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
agriculture,6.13685179503e-06,2.02572086724e-05,0.302946565555,3.30091215317
ah,0.0034519791347,0.00837780272951,0.412038722581,2.42695636404
aha,6.44369438478e-05,1.15755478128e-05,5.56664314207,0.179641477723
ahah,2.45474071801e-05,6.07716260172e-05,0.403928754073,2.47568411488
ahead,0.000331389996932,0.000237298730162,1.3965097778,0.71607089037
ahem,6.13685179503e-06,4.05144173448e-05,0.151473282777,6.60182430634
ahuh,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
ai,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
aid,2.14789812826e-05,0.000104179930315,0.206171968225,4.85031989853
aide,6.13685179503e-06,1.15755478128e-05,0.530156489721,1.8862355161
aides,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
aids,1.84105553851e-05,1.15755478128e-05,1.59046946916,0.628745172032
aim,1.53421294876e-05,1.73633217192e-05,0.883594149535,1.13174130966
aiming,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
ain,0.000156489720773,0.000133118799847,1.17556439025,0.850655232749
aint,1.22737035901e-05,2.8938869532e-06,4.24125191777,0.235779439512
air,0.000181037127953,0.000202572086724,0.893692368386,1.11895327226
airborne,1.22737035901e-05,5.7877739064e-06,2.12062595888,0.471558879024
airc,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
aircraft,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
aired,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
airfare,3.06842589751e-06,5.7877739064e-06,0.530156489721,1.8862355161
airforce,6.13685179503e-06,1.73633217192e-05,0.353437659814,2.82935327414
airhead,6.13685179503e-06,2.8938869532e-06,2.12062595888,0.471558879024
airline,9.20527769254e-06,3.18327564852e-05,0.28917626712,3.45809844618
airlines,1.22737035901e-05,2.8938869532e-05,0.424125191777,2.35779439512
airplane,1.84105553851e-05,4.63021912512e-05,0.397617367291,2.51498068813
airplanes,2.45474071801e-05,1.73633217192e-05,1.41375063926,0.707338318536
airport,3.98895366677e-05,0.000112861591175,0.353437659814,2.82935327414
airports,2.76158330776e-05,1.73633217192e-05,1.59046946916,0.628745172032
airs,9.20527769254e-06,2.8938869532e-06,3.18093893832,0.314372586016
airtight,6.13685179503e-06,5.7877739064e-06,1.06031297944,0.943117758048
airtime,3.06842589751e-06,8.6816608596e-06,0.353437659814,2.82935327414
airways,6.13685179503e-06,1.15755478128e-05,0.530156489721,1.8862355161
